"marka_kodu","tip_kodu","marka_adi","tip_adi","sifir_fiyat_id","eslestirme_yontem","eslestirme_skor","sf_marka_adi","sf_model_adi","sf_versiyon","sf_yakit","sf_vites","sf_guc","sf_liste_fiyati","sf_kampanya_fiyati","sf_scrape_date","updated_at"
"520","1643","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 16 4100 E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:38.892927+00:00"
"520","1497","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 16 4100 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.74258+00:00"
"520","1653","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 16 A8 3000 E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:38.990968+00:00"
"520","1505","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 16 A8 3000 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.845051+00:00"
"520","1654","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 16 A8 3450 E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:38.990968+00:00"
"520","1506","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 16 A8 3450 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.845051+00:00"
"520","1644","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 16 A8 3750 E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:38.892927+00:00"
"520","1507","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 16 A8 3750 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.845051+00:00"
"520","1645","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 16 A8 4100 E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:38.892927+00:00"
"520","1508","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 16 A8 4100 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.845051+00:00"
"520","1675","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 18 A8 3450",,,,,,,,,,,,,"2026-06-17T19:01:39.191246+00:00"
"520","1698","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 18 A8 4100 E6E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.488529+00:00"
"520","1490","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 18 CC 3750",,,,,,,,,,,,,"2026-06-17T19:01:37.626276+00:00"
"520","1636","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 21 H A8 3750 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.892927+00:00"
"520","1693","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 C 21 H A8 4100 E6E",,,,,,,,,,,,,"2026-06-17T19:01:39.389892+00:00"
"520","1491","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 S 16 3450 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.626276+00:00"
"520","1492","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 S 16 3750 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.626276+00:00"
"520","1493","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 S 16 4100 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.626276+00:00"
"520","1686","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 S 16 A 8 CC 3450 SCT GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.289375+00:00"
"520","1688","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 S 16 A 8 CC 3750 SCT GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.389892+00:00"
"520","1502","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 S 16 A8 3450 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.74258+00:00"
"520","1503","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 S 16 A8 3750 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.74258+00:00"
"520","1504","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 S 16 A8 4100 E6E",,,,,,,,,,,,,"2026-06-17T19:01:37.74258+00:00"
"520","1687","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 S 16 CC 3450 SCT GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.289375+00:00"
"520","1689","OTOYOL\IVECO\FIAT","DAILY KAMYONET 35 S 16 CC 3750 SCT GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.389892+00:00"
"520","1536","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 C 16 V 12M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.043754+00:00"
"520","1537","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 C 16 V 16M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.043754+00:00"
"520","1538","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 C 16 V 18M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.043754+00:00"
"520","1694","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 C 16 V 3.0 18M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:39.389892+00:00"
"520","1545","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 C 16 V A8 12M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.175592+00:00"
"520","1546","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 C 16 V A8 16M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.175592+00:00"
"520","1547","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 C 16 V A8 18M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.175592+00:00"
"520","1697","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 C 18 V A8 18M3 E6E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.389892+00:00"
"520","1532","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 S 16 V 10.8M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.043754+00:00"
"520","1533","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 S 16 V 12M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.043754+00:00"
"520","1534","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 S 16 V 16M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.043754+00:00"
"520","1535","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 S 16 V 18M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.043754+00:00"
"520","1696","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 S 16 V 3.0 12M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:39.389892+00:00"
"520","1695","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 S 16 V 3.0 16M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:39.389892+00:00"
"520","1541","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 S 16 V A8 10.8M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.043754+00:00"
"520","1542","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 S 16 V A8 12M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.175592+00:00"
"520","1543","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 S 16 V A8 16M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.175592+00:00"
"520","1544","OTOYOL\IVECO\FIAT","DAILY PANELVAN 35 S 16 V A8 18M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.175592+00:00"
"520","1548","OTOYOL\IVECO\FIAT","DAILY PANELVAN 50 C 18 V/P A8 16M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.175592+00:00"
"520","1539","OTOYOL\IVECO\FIAT","DAILY PANELVAN 50 C18 V/P 16M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.043754+00:00"
"520","1540","OTOYOL\IVECO\FIAT","DAILY PANELVAN 70 C 18 V 18M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.043754+00:00"
"520","1549","OTOYOL\IVECO\FIAT","DAILY PANELVAN 70 C 18 V A8 18M3 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.175592+00:00"
"520","1664","OTOYOL\IVECO\FIAT","DAILY VAN 35 C 16 A 8 VAN 3520L H2 E6E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.094461+00:00"
"520","1665","OTOYOL\IVECO\FIAT","DAILY VAN 35 C 16 A 8 VAN 4100 H2 E6E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.094461+00:00"
"520","1649","OTOYOL\IVECO\FIAT","DAILY VAN 35 C 16 A 8 VAN 4100 H3 E6E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:38.990968+00:00"
"520","1650","OTOYOL\IVECO\FIAT","DAILY VAN 35 S 16 A 8 VAN 3520L H2 E6E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:38.990968+00:00"
"520","1648","OTOYOL\IVECO\FIAT","DAILY VAN 35 S 16 A 8 VAN 4100 H2 E6E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:38.990968+00:00"
"520","1663","OTOYOL\IVECO\FIAT","DAILY VAN 35 S 16 A 8 VAN 4100 H3 E6E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.094461+00:00"
"520","1638","OTOYOL\IVECO\FIAT","DAILY VAN 35 S 16 A8 3520L H2 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.892927+00:00"
"520","1666","OTOYOL\IVECO\FIAT","DAILY VAN 70 C 18 V 18M3 E GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.191246+00:00"
"520","1640","OTOYOL\IVECO\FIAT","E-DAILY 35 S 14 E CAB 3450 2BAT",,,,,,,,,,,,,"2026-06-17T19:01:38.892927+00:00"
"520","1639","OTOYOL\IVECO\FIAT","E-DAILY 35 S 14 E VAN 4100 H2 2BAT",,,,,,,,,,,,,"2026-06-17T19:01:38.892927+00:00"
"520","1641","OTOYOL\IVECO\FIAT","E-DAILY 72 C 14 E CAB 3750 2BAT",,,,,,,,,,,,,"2026-06-17T19:01:38.892927+00:00"
"520","1603","OTOYOL\IVECO\FIAT","KAMYON AD410T51 8x4 5020 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.695334+00:00"
"520","1564","OTOYOL\IVECO\FIAT","KAMYON EURO CARGO MLC 150 E 21 4815 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.38859+00:00"
"520","1623","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO ML 100 E 19 4185 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.790475+00:00"
"520","1691","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO ML 150 E 21 3690 E6E",,,,,,,,,,,,,"2026-06-17T19:01:39.389892+00:00"
"520","1630","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO ML 150 E 21 4185 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.790475+00:00"
"520","1633","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO ML 150 E 22 5175 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.790475+00:00"
"520","1622","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO ML 150 E 22 6570 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.790475+00:00"
"520","1672","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO ML 150 E 28 WS 3690 EVIE",,,,,,,,,,,,,"2026-06-17T19:01:39.191246+00:00"
"520","1626","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO ML 160 E 32/P 6570",,,,,,,,,,,,,"2026-06-17T19:01:38.790475+00:00"
"520","1550","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 100 E 19 3105 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.175592+00:00"
"520","1551","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 100 E 19 3330 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.175592+00:00"
"520","1552","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 100 E 19 3690 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.290158+00:00"
"520","1553","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 100 E 19 4185 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.290158+00:00"
"520","1575","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 100 E 19 K 3330 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.490703+00:00"
"520","1576","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 100 E 19 K 3690 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.490703+00:00"
"520","1556","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 120 E 19 3105 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.290158+00:00"
"520","1557","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 120 E 19 3690 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.290158+00:00"
"520","1558","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 120 E 19 4185 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.290158+00:00"
"520","1559","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 120 E 19 4455 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.290158+00:00"
"520","1554","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 120 EL 19 3690 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.290158+00:00"
"520","1555","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 120 EL 19 4185 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.290158+00:00"
"520","1578","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 22 K 3690 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.490703+00:00"
"520","1560","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 21 3105 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.290158+00:00"
"520","1561","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 21 3690 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.290158+00:00"
"520","1562","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 21 4185 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.38859+00:00"
"520","1563","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 21 4455 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.38859+00:00"
"520","1565","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 21 5670 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.38859+00:00"
"520","1566","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 21 6570 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.38859+00:00"
"520","1577","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 22 K 3105 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.490703+00:00"
"520","1579","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 22 K 4185 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.490703+00:00"
"520","1580","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 22 K 4455 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.490703+00:00"
"520","1581","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 25 K 4815 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.490703+00:00"
"520","1582","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 25 K 5175 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.595993+00:00"
"520","1583","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 150 E 25 K 5690 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.595993+00:00"
"520","1567","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 160 E 25/P 4815 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.38859+00:00"
"520","1568","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 160 E 25/P 5670 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.38859+00:00"
"520","1584","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 160 E 28 E 28 6570 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.595993+00:00"
"520","1586","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLC 180 E 32 K 4185 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.595993+00:00"
"520","1569","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLL 150 E 22 4455 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.38859+00:00"
"520","1570","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLL 150 E 22 5175 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.38859+00:00"
"520","1571","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLL 160 E 25 5175 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.38859+00:00"
"520","1572","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLL 160 E 25 5670 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.490703+00:00"
"520","1573","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLL 160 E 25/P 5175 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.490703+00:00"
"520","1574","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLL 160 E 25/P 5670 E6E",,,,,,,,,,,,,"2026-06-17T19:01:38.490703+00:00"
"520","1605","OTOYOL\IVECO\FIAT","KAMYON EUROCARGO MLL 160 E 32/P 5670",,,,,,,,,,,,,"2026-06-17T19:01:38.695334+00:00"
"520","1704","OTOYOL\IVECO\FIAT","KAMYON X-WAY AS350X58Y/PS ON 6050 8x2 E6E",,,,,,,,,,,,,"2026-06-17T19:01:39.488529+00:00"
"520","1705","OTOYOL\IVECO\FIAT","KAMYON X-WAY AT280X40Y/PT ON 5700 E6E",,,,,,,,,,,,,"2026-06-17T19:01:39.488529+00:00"
"520","1628","OTOYOL\IVECO\FIAT","OTOBUS CROSSWAY HVTE 12M",,,,,,,,,,,,,"2026-06-17T19:01:38.790475+00:00"
"520","1674","OTOYOL\IVECO\FIAT","T-WAY AD380T45 3500 6x4 DAMPER GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.191246+00:00"
"520","1479","OTOYOL\IVECO\FIAT","T-WAY AD380T45 3500MM 6x4 290LT 4.67",,,,,,,,,,,,,"2026-06-17T19:01:37.626276+00:00"
"520","1685","OTOYOL\IVECO\FIAT","T-WAY AD380T54 3500 6X4 DAMPER GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.289375+00:00"
"520","1680","OTOYOL\IVECO\FIAT","T-WAY AD410T46B 8x4 5020 MIKSER GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.289375+00:00"
"520","1635","OTOYOL\IVECO\FIAT","T-WAY AD410T51 8x4 5020 EVIE",,,,,,,,,,,,,"2026-06-17T19:01:38.790475+00:00"
"520","1681","OTOYOL\IVECO\FIAT","T-WAY AD410T54 5040 8x4 TIPPER GSR24",,,,,,,,,,,,,"2026-06-17T19:01:39.289375+00:00"
"520","1637","OTOYOL\IVECO\FIAT","T-WAY AT380T45W 6X6 TK",,,,,,,,,,,,,"2026-06-17T19:01:38.892927+00:00"
"114","2404","PEUGEOT","2008 ALLURE 1.2 HYBRID 145 eDCS6","962","hp_model","95","Peugeot","2008","ALLURE 1.2 Hybrid 145hp eDCS6","Benzin","Otomatik","145","2353000",,"2026-06-16","2026-06-17T19:01:21.140533+00:00"
"114","2410","PEUGEOT","2008 GT 1.2 HYBRID 145 eDCS6","963","fiyat_exact","100","Peugeot","2008","GT 1.2 Hybrid 145hp eDCS6","Benzin","Otomatik","145","2566500",,"2026-06-16","2026-06-17T19:01:21.244583+00:00"
"114","2416","PEUGEOT","3008 ALLURE 1.2 HYBRID 145 eDCS6 (YENI)","968","hp_model","95","Peugeot","3008","ALLURE 1.2 Hybrid 145hp* eDCS6","Benzin","Otomatik","145","2851000","2649000","2026-06-16","2026-06-17T19:01:21.244583+00:00"
"114","2443","PEUGEOT","3008 ALLURE BUSINESS 1.2 HYBRID 145 eDCS7",,,,,,,,,,,,,"2026-06-17T19:01:21.34206+00:00"
"114","2417","PEUGEOT","3008 GT 1.2 HYBRID 145 eDCS6 (YENI)","967","fiyat_exact","100","Peugeot","3008","GT  1.2 Hybrid 145hp* eDCS6","Benzin","Otomatik","145","3259000",,"2026-06-16","2026-06-17T19:01:21.244583+00:00"
"114","2430","PEUGEOT","408 ALLURE 1.2 HYBRID 145 eDCS6","964","hp_model","95","Peugeot","408","ALLURE 1.2 Hybrid 145hp eDCS6 Cam Tavan","Benzin","Otomatik","145","2654444",,"2026-06-16","2026-06-17T19:01:21.34206+00:00"
"114","2445","PEUGEOT","408 ALLURE 1.2 HYBRID 145 eDCS6 FL","965","fiyat_exact","100","Peugeot","408","ALLURE 1.2 Hybrid 145hp eDCS6","Benzin","Otomatik","145","2570000","2330000","2026-06-16","2026-06-17T19:01:21.438991+00:00"
"114","2431","PEUGEOT","408 GT 1.2 HYBRID 145 eDCS6",,,,,,,,,,,,,"2026-06-17T19:01:21.34206+00:00"
"114","2446","PEUGEOT","408 GT 1.2 HYBRID 145 Edcs6 FL","966","fiyat_exact","100","Peugeot","408","GT 1.2 Hybrid 145hp eDCS6","Benzin","Otomatik","145","2910000","2745000","2026-06-16","2026-06-17T19:01:21.438991+00:00"
"114","2418","PEUGEOT","5008 ALLURE 1.2 HYBRID 145 eDCS6 (YENI)","969","hp_model","95","Peugeot","5008","ALLURE 1.2 Hybrid 145hp* eDCS6","Benzin","Otomatik","145","3290000",,"2026-06-16","2026-06-17T19:01:21.244583+00:00"
"114","2444","PEUGEOT","5008 ALLURE BUSINESS 1.2 HYBRID 145 eDCS7",,,,,,,,,,,,,"2026-06-17T19:01:21.34206+00:00"
"114","2419","PEUGEOT","5008 GT 1.2 HYBRID 145 eDCS6 (YENI)","970","fiyat_exact","100","Peugeot","5008","GT 1.2 Hybrid 145hp* eDCS6","Benzin","Otomatik","145","3545500",,"2026-06-16","2026-06-17T19:01:21.244583+00:00"
"114","2421","PEUGEOT","BOXER MINIBUS OKUL 16+1 2.2 140","988","fiyat_exact","100","Peugeot","Boxer Minibüs","Okul 2.2 BlueHDi 140hp MT6 S&S","Dizel","Manuel","140","2473000",,"2026-06-16","2026-06-17T19:01:21.244583+00:00"
"114","2422","PEUGEOT","BOXER MINIBUS PERSONEL 16+1 2.2 140",,,,,,,,,,,,,"2026-06-17T19:01:21.244583+00:00"
"114","2398","PEUGEOT","BOXER VAN L4H2 2.2 BLUEHDI 140 15M3 4.2T FL","984","fiyat_exact","100","Peugeot","Boxer Van","L4H2 2.2 BlueHDi 140hp MT6 S&S (15 m3) 4,2Ton","Dizel","Manuel","140","1826500",,"2026-06-16","2026-06-17T19:01:21.140533+00:00"
"114","2399","PEUGEOT","BOXER VAN L4H2 2.2 BLUEHDI 180 15M3 EAT8 FL","987","hp_model","103","Peugeot","Boxer Van","L4H2 2.2 BlueHDi 180hp EAT8 S&S (17 m3)","Benzin","Otomatik","180","1975000",,"2026-06-16","2026-06-17T19:01:21.140533+00:00"
"114","2396","PEUGEOT","BOXER VAN L4H2 2.2 BLUEHDI 180 15M3 FL","983","fiyat_exact","100","Peugeot","Boxer Van","L4H2 2.2 BlueHDi 180hp MT6 S&S (15 m3)","Dizel","Manuel","180","1820000",,"2026-06-16","2026-06-17T19:01:21.140533+00:00"
"114","2397","PEUGEOT","BOXER VAN L4H3 2.2 BLUEHDI 180 17M3 FL","985","hp_model","103","Peugeot","Boxer Van","L4H3 L4H3 2.2 BlueHDi 180hp MT6 S&S (17 m3)","Dizel","Manuel","180","1885000",,"2026-06-16","2026-06-17T19:01:21.140533+00:00"
"114","2436","PEUGEOT","BOXER VAN L4H3 2.2 BLUEHDI 180 EAT8 17M3 FL",,,,,,,,,,,,,"2026-06-17T19:01:21.34206+00:00"
"114","2425","PEUGEOT","e-2008 ALLURE 115KW FL","971","fiyat_exact","100","Peugeot","E-2008","ALLURE 115kW (156hp)","Elektrik","Otomatik","115","2201500",,"2026-06-16","2026-06-17T19:01:21.244583+00:00"
"114","2371","PEUGEOT","e-2008 GT 115KW FL","972","fiyat_exact","100","Peugeot","E-2008","GT 115kW (156hp)","Elektrik","Otomatik","115","2308500",,"2026-06-16","2026-06-17T19:01:21.034847+00:00"
"114","2382","PEUGEOT","E-208 GT 100KW","977","fiyat_exact","100","Peugeot","E-208","GT Elektrikli 100kW (136bg)","Elektrik","Otomatik","100","1999500",,"2026-06-16","2026-06-17T19:01:21.034847+00:00"
"114","2402","PEUGEOT","E-3008 ALLURE 157KW (YENI)","981","fiyat_exact","100","Peugeot","E-3008","Allure  157kW (210hp)","Elektrik","Otomatik","210","3318000",,"2026-06-16","2026-06-17T19:01:21.140533+00:00"
"114","2403","PEUGEOT","E-3008 GT 157 KW (YENI)","982","fiyat_exact","100","Peugeot","E-3008","GT  157kW (210hp)","Elektrik","Otomatik","210","3514500",,"2026-06-16","2026-06-17T19:01:21.140533+00:00"
"114","2377","PEUGEOT","E-308 GT 115KW","978","fiyat_exact","100","Peugeot","E-308","GT 115 kW (156hp)","Elektrik","Otomatik","115","2381000",,"2026-06-16","2026-06-17T19:01:21.034847+00:00"
"114","2424","PEUGEOT","E-5008 ALLURE 157KW (YENI)","989","fiyat_exact","100","Peugeot","E-5008","Allure  210Hp (157 kW)","Elektrik","Otomatik","157","3502000",,"2026-06-16","2026-06-17T19:01:21.244583+00:00"
"114","2409","PEUGEOT","E-5008 GT 157KW 210","990","fiyat_exact","100","Peugeot","E-5008","GT  210Hp (157 kW)","Elektrik","Otomatik","157","3644000",,"2026-06-16","2026-06-17T19:01:21.140533+00:00"
"114","2393","PEUGEOT","EXPERT VAN STANDART L2 1.5 BLUEHDI 120 FL","973","fiyat_exact","100","Peugeot","Expert Van","Standart (L2) 1.5 BlueHDi 120hp €6eBIS","Dizel","Manuel","120","1494500",,"2026-06-16","2026-06-17T19:01:21.140533+00:00"
"114","2434","PEUGEOT","EXPERT VAN STANDART L2 2.2 BLUEHDI 180 EAT8","974","fiyat_exact","100","Peugeot","Expert Van","Standart (L2) 2.2 BlueHDi 180hp EAT8 €6eBIS","Dizel","Otomatik","180","1654500",,"2026-06-16","2026-06-17T19:01:21.34206+00:00"
"114","2439","PEUGEOT","EXPERT VAN UZUN L3 2.2 BLUEHDI 150",,,,,,,,,,,,,"2026-06-17T19:01:21.34206+00:00"
"114","2432","PEUGEOT","EXPERT VAN UZUN L3 2.2 BLUEHDI 150 EAT8","975","hp_model","95","Peugeot","Expert Van","Uzun (L3) 2.2 BlueHDi 150hp €6eBIS","Dizel","Manuel","150","1718000",,"2026-06-16","2026-06-17T19:01:21.34206+00:00"
"114","2433","PEUGEOT","EXPERT VAN UZUN L3 2.2 BLUEHDI 180 EAT8","976","fiyat_exact","100","Peugeot","Expert Van","Uzun (L3) 2.2 BlueHDi 180hp EAT8 €6eBIS","Dizel","Otomatik","180","1798000",,"2026-06-16","2026-06-17T19:01:21.34206+00:00"
"114","2388","PEUGEOT","PARTNER VAN UZUN COMFORT 1.5 B.HDI 130 AT FL","980","hp_model","95","Peugeot","Partner Van","Comfort Uzun 1.5 BlueHDi 130hp EAT8","Dizel","Otomatik","130","1480000",,"2026-06-16","2026-06-17T19:01:21.140533+00:00"
