"sifir_id","marka_adi","model_adi","versiyon","yakit","vites","guc_hp","liste_fiyati","kampanya_fiyati","tsb_tip_kodu","tsb_tip_adi","eslestirme","skor"
"773","Maserati","Grecale","Modena Grecale 2.0 Hybrid","Benzin","Otomatik","330","8051600","0","1069","GRECALE HYBRID 330 MODENA","hp_model","47"
"774","Maserati","Grecale","Trofeo Grecale 3.0 V6","Benzin","Otomatik","530","15041800","0",,,"no_match","31"
"777","Maserati","Levante","Ultima 2.0 Hybrid GT","Benzin","Otomatik","330","8975900","0",,,"no_match","31"
"778","Maserati","Levante","Ultima 3.0 V6 Modena","Benzin","Otomatik","430","18104800","0",,,"no_match","15"
"780","Maserati","MC20","Cielo 3.0 Otomatik","Benzin","Otomatik","630","38963400","0",,,"no_match","31"
"779","Maserati","Qattroporte","Modena 3.0 V6 Q4","Benzin","Otomatik","430","20735100","0",,,"no_match","15"
"783","Maxus","Deliver 7","L1H1 Panelvan 2.0L Turbo Dizel","Dizel","Manuel","146","1299000","0",,,"no_tsb_brand","0"
"782","Maxus","Deliver 9","L3H2 Panelvan 2.0L Turbo Dizel","Dizel","Manuel","146","1499000","0",,,"no_tsb_brand","0"
"798","Mercedes","A Serisi","AMG A 200 163 BG 7G-DCT","Mild Hibrit","Otomatik","163","3222000","0","2565","A 200 FL AMG","fiyat_exact","100"
"799","Mercedes","A Serisi","Performance A 45 S 4MATIC+ 421 BG SPEEDSHIFT DCT","Mild Hibrit","Otomatik","421","7058000","0","2649","MERCEDES-AMG GT 43 (421)","hp_model","55"
"825","Mercedes","AMG GT","AMG GT 43","Benzin","Otomatik","421","16675000","0","2649","MERCEDES-AMG GT 43 (421)","fiyat_exact","100"
"826","Mercedes","AMG GT","AMG  GT 63 4MATIC+","Benzin","Otomatik","585","28640000","0","2653","MERCEDES-AMG GT 63 4MATIC+","fiyat_exact","100"
"827","Mercedes","AMG GT","AMG 63 PRO 4MATIC+","Benzin","Otomatik",,"33191000","0","2669","MERCEDES-AMG GT 63 PRO 4MATIC+","fiyat_exact","100"
"831","Mercedes","C Serisi All Terrain","All-Terrain C 200 4MATIC","Benzin","Otomatik","204","6002000","0","2533","C 200 4MATIC ALL-TERRAIN 1.5 204","fiyat_exact","100"
"832","Mercedes","C Serisi All Terrain","Performance AMG C 43 4MATIC Estate","Mild Hibrit","Otomatik","421","8574000","0","2657","MERCEDES-AMG C 43 4MATIC ESTATE PERFORMANCE","fiyat_exact","100"
"833","Mercedes","C Serisi All Terrain","AMG  C 63 S E PERFORMANCE Estate","Mild Hibrit","Otomatik","680","13179000","0","2622","MERCEDES-AMG C 63 S E PERFORMANCE ESTATE","fiyat_exact","100"
"800","Mercedes","C Serisi Sedan","AMG C 200 4MATIC 1.5 204 BG 9G-TRONIC","Benzin","Otomatik","204","6358000","0","2526","C 200 4MATIC AMG 1.5 204 9G-TRONIC","fiyat_exact","100"
"801","Mercedes","C Serisi Sedan","Performance AMG C 43 4MATIC 421BG","Benzin","Otomatik","421","8451000","0","2541","MERCEDES-AMG C 43 4MATIC PERFORMANCE","fiyat_exact","100"
"802","Mercedes","C Serisi Sedan","AMG C 63 S E PERFORMANCE","Mild Hibrit","Otomatik","680","13095000","0","2616","MERCEDES-AMG C 63 S E PERFORMANCE","fiyat_exact","100"
"796","Mercedes","CLA 350","AMG 200+","Benzin","Otomatik","190","4191000","0","2684","CLA 200+ AMG","fiyat_exact","100"
"797","Mercedes","CLA 350","AMG 220 4MATIC","Benzin","Otomatik","190","4873000","0","2679","CLA 220 4MATIC AMG","fiyat_exact","100"
"820","Mercedes","CLA Shooting Brake","Performance AMG CLA 45 S 4MATIC+ Shooting Brake","Benzin","Otomatik","421","7790000","0","2661","MERCEDES-AMG CLA 45 S 4MATIC+ FINAL EDT","hp_model","47"
"828","Mercedes","Cle Cabriolet","AMG 190 kW + 17 kW","Benzin","Otomatik","258","9406000","0","2642","CLE 300 4MATIC CABRIO AMG","fiyat_exact","100"
"844","Mercedes","CLE Coupe","AMG 300 4MATIC Coupé","Benzin","Otomatik","258","8389000","0","2611","CLE 300 4MATIC COUPE AMG","fiyat_exact","100"
"845","Mercedes","CLE Coupe","AMG CLE 53 4MATIC+","Benzin","Otomatik",,"13692000","0","2667","MERCEDES-AMG CLE 53 4MATIC+ PERFORMANCE","fiyat_exact","100"
"788","Mercedes","E Serisi Sedan","Exclusive  E 180 170bg 9G-Tronıc","Benzin","Otomatik","170","8349000","0","2627","E 180 1.5 EXCLUSIVE 9G-TRONIC","fiyat_exact","100"
"789","Mercedes","E Serisi Sedan","AMG  E 180 170bg 9G-Tronıc","Benzin","Otomatik","170","8416000","0","2628","E 180 1.5 AMG 9G-TRONIC","fiyat_exact","100"
"790","Mercedes","E Serisi Sedan","Exclusive  E 220 d 4MATIC","Dizel","Otomatik","194","11367500","0","2629","E 220 d 4MATIC EXCLUSIVE 9G-TRONIC (197)","fiyat_exact","100"
"791","Mercedes","E Serisi Sedan","AMG  E 220 d 4MATIC","Dizel","Otomatik","194","11450500","0","2630","E 220 d 4MATIC AMG 9G-TRONIC (197)","fiyat_exact","100"
"792","Mercedes","E Serisi Sedan","AMG E 53 Hybrid 4MATIC+","Mild Hibrit","Otomatik","449","20839000","0","2663","MERCEDES-AMG E 53 HYB 4MATIC+ PERFORMANCE","fiyat_exact","100"
"823","Mercedes","EQA","AMG+ 250 73.9 kWh (190 bg)","Elektrik","Otomatik","141 kW","4345000","0","2680","EQA 250+ NIGHT EDITION FL","fiyat_exact","100"
"821","Mercedes","EQE","AMG  280 100 kWh 218 bg","Elektrik","Otomatik","160 kW","5930500","0","2648","EQE 280 AMG","fiyat_exact","100"
"822","Mercedes","EQE","AMG 350 4MATIC","Elektrik","Otomatik","215 kW","6775500","0","2553","EQE 350 4MATIC AMG","fiyat_exact","100"
"829","Mercedes","EQS","Inspiration 450 4MATIC","Elektrik","Otomatik","265 kW","10108500","0","2594","EQS 450 4MATIC INSPIRATION","fiyat_exact","100"
"830","Mercedes","EQS","Heritage Edition 580 4MATIC","Elektrik","Otomatik","523","11829500","0","2507","EQS 580 4MATIC HERITAGE EDITION","fiyat_exact","100"
"856","Mercedes","eSprinter Panelvan","Pro 314 Orta","Elektrik","Manuel",,"3589250","3464450","3004","eSPRINTER PANELVAN PRO 314 ORTA","fiyat_exact","100"
"857","Mercedes","eSprinter Panelvan","Pro 314 Uzun","Elektrik","Otomatik","134","3659520","3534720","3000","eSPRINTER PANELVAN PRO 314 UZUN","fiyat_exact","100"
"858","Mercedes","eSprinter Panelvan","Pro 320 Uzun","Elektrik","Manuel","201","3752740","3627940","3003","eSPRINTER PANELVAN PRO 320 UZUN","fiyat_exact","100"
"859","Mercedes","eSprinter Panelvan","Pro 414 Uzun","Elektrik","Otomatik","134","3799420","3674620","3001","eSPRINTER PANELVAN PRO 414 UZUN","fiyat_exact","100"
"860","Mercedes","eSprinter Panelvan","Pro 420 Uzun","Elektrik","Manuel",,"3894390","3769590","3002","eSPRINTER PANELVAN PRO 420 UZUN","fiyat_exact","100"
"807","Mercedes","G Serisi","Edition One  G 580 with EQ Technology","Elektrik","Otomatik",,"15715000","0","2659","G 580 HERITAGE","fiyat_exact","100"
"808","Mercedes","G Serisi","Heritage G 450 d","Mild Hibrit","Otomatik","367","22017000","0","2651","G 450D HERITAGE","fiyat_exact","100"
"809","Mercedes","G Serisi","Heritage G 500","Benzin","Otomatik","449","23436000","0","2655","G 500 HERITAGE","fiyat_exact","100"
"810","Mercedes","G Serisi","Performance AMG G 63 585 BG","Benzin","Otomatik","585","30448000","0","2641","MERCEDES-AMG G 63 PERFORMANCE (W465)","fiyat_exact","100"
"811","Mercedes","GLA","AMG 200 Benzin 163 BG 7G-DCT+","Benzin","Otomatik","163","4619500","0","2599","GLA 200 FL 1.33 163 AMG 7G-DCT","fiyat_exact","100"
"793","Mercedes","GLB","AMG Yeni GLB 200+","Elektrik","Otomatik","160","4350000","0","2682","GLB 200+ AMG","hp_model","87"
"794","Mercedes","GLB","Progressive 200 4MATIC 163 BG 8G-DCT+","Benzin","Otomatik","163","4586000","0","2613","GLB 200 FL 1.33 163 7G-DCT PROGRESSIVE","fiyat_exact","100"
"795","Mercedes","GLB","AMG 200 4MATIC 163 BG 8G-DCT+","Benzin","Otomatik","163","4823000","0","2614","GLB 200 FL 1.33 163 7G-DCT AMG","fiyat_exact","100"
"784","Mercedes","GLC","AMG 180","Benzin","Otomatik","170","6957500","0","2593","GLC 180 1.5 170 AMG 9G-TRONIC","fiyat_exact","100"
"785","Mercedes","GLC","AMG 300 d 4MATIC","Dizel","Otomatik","269","9241000","0","2637","GLC 300 d 4 MATIC 269  AMG","fiyat_exact","100"
"786","Mercedes","GLC","Performance AMG GLC 43 4MATIC","Dizel","Otomatik","197","10219000","0","2623","MERCEDES-AMG GLC 43 4MATIC PERFORMANCE","fiyat_exact","100"
"787","Mercedes","GLC","Performance GLC 63 S E PERFORMANCE","Mild Hibrit","Otomatik","681","14694000","0","2624","MERCEDES-AMG GLC 63 S E PERFORMANCE","fiyat_exact","100"
"812","Mercedes","GLC Coupe","Amg  GLC 180 Coupé","Mild Hibrit","Otomatik","170","7341000","0","2612","GLC 180 COUPE 1.5 170 AMG 9G-TRONIC","fiyat_exact","100"
"813","Mercedes","GLC Coupe","Performance  GLC 43 4MATIC Coupé","Mild Hibrit","Otomatik","310","10672000","0","2625","MERCEDES-AMG GLC 43 4MATIC COUPE PERFORMANCE","fiyat_exact","100"
"814","Mercedes","GLC Coupe","E Performance GLC 63 S","Elektrik","Otomatik",,"15295000","0","2626","MERCEDES-AMG GLC 63 S E PERFORMANCE COUPE","fiyat_exact","100"
"862","Mercedes","Maybach GLS 600","Inspiration+  557 bg 9G-TRONIC","Benzin","Otomatik","557","31665000","0","2685","MERCEDES-MAYBACH GLS 600 INSPIRATION+","fiyat_exact","100"
"824","Mercedes","S Serisi Maybach","Inspiration+ S 580 4MATIC","Benzin","Otomatik","503","30378000","0","2508","MERCEDES-MAYBACH S 580 4MATIC INSPIRATION+","fiyat_exact","100"
"815","Mercedes","S Serisi Sedan","Inspiration S 450 d 4MATIC L","Dizel","Otomatik","367","21035000","0","2585","S 450 D 4MATIC L INSPIRATION","fiyat_exact","100"
"835","Mercedes","SL","Performance AMG SL 43","Benzin","Otomatik","381","16772500","0","2556","MERCEDES-AMG SL 43 PERFORMANCE","fiyat_exact","100"
"836","Mercedes","SL","Performance AMG SL 63 4MATIC+","Benzin","Otomatik","585","27820000","0","2543","MERCEDES-AMG SL 63 4MATIC+ PERFORMANCE","fiyat_exact","100"
"850","Mercedes","Sprinter Kamyonet","Kamyonet Orta PRO TK 170 BG 3.5T 2+1","Dizel","Manuel","170","2043850","1919050","3055","SPRINTER KAMYONET ORTA PRO TK 170 3.5T 2+1","fiyat_exact","100"
"851","Mercedes","Sprinter Kamyonet","Kamyonet Uzun PRO TK 170 BG 3.5T 2+1","Dizel","Manuel","170","2088910","1964110","3042","SPRINTER KAMYONET UZUN PRO TK 170 3.5T 2+1","fiyat_exact","100"
"852","Mercedes","Sprinter Kamyonet","Kamyonet Uzun PRO TK 170 BG 3.5T 2+1 CT","Dizel","Manuel","170","2109500","1984700","3054","SPRINTER KAMYONET UZUN PRO TK 170 3.5T CT","fiyat_exact","100"
"853","Mercedes","Sprinter Kamyonet","Kamyonet Uzun PRO TK 170 BG 5.0T 1+1","Dizel","Manuel","170","2236670","2111870","3043","SPRINTER KAMYON UZUN PRO TK 170 5.0T 1+1","fiyat_exact","100"
"854","Mercedes","Sprinter Kamyonet","Kamyonet Uzun PRO TK 190 BG 5.0T 1+1","Dizel","Manuel",,"2339510","2214710","3044","SPRINTER KAMYON UZUN PRO TK 190 5.0T 1+1","fiyat_exact","100"
"855","Mercedes","Sprinter Kamyonet","Kamyonet Uzun PRO ÇK 5.5T 190 BG 4x4","Dizel","Manuel",,"2750850","2626050","3053","SPRINTER KAMYON UZUN PRO CK 5.5T 190 4x4","hp_model","103"
"816","Mercedes","Sprinter Okul","Okul  16+1 Pro","Dizel","Manuel","163","4552210","4024370","1950","SPRINTER OKUL 16+1 PRO","fiyat_exact","100"
"817","Mercedes","Sprinter Okul","Ekstra Uzun Okul  18+1 Pro","Dizel","Manuel","163","4898780","4364010","1951","SPRINTER EKSTRA UZUN OKUL 18+1 PRO","fiyat_exact","100"
"818","Mercedes","Sprinter Okul","Ekstra Uzun Okul  19+1 Pro","Dizel","Manuel","163","5005110","4468210","1953","SPRINTER EKSTRA UZUN OKUL 19+1 PRO","fiyat_exact","100"
"819","Mercedes","Sprinter Okul","Ekstra Uzun Okul  22+1 Pro","Dizel","Manuel","163","5121920","4582690","1952","SPRINTER EKSTRA UZUN OKUL 22+1 PRO","fiyat_exact","100"
"864","Mercedes","Sprinter Panelvan","Panelvan PRO Orta 3.5T 170 BG","Dizel","Manuel","170","2733370","2296310","1955","SPRINTER PANELVAN PRO ORTA 3.5T 170","fiyat_exact","100"
"865","Mercedes","Sprinter Panelvan","Panelvan PRO Uzun 3.5T 150 BG","Dizel","Manuel","150","2738990","2395070","1956","SPRINTER PANELVAN PRO UZUN 3.5T 150","fiyat_exact","100"
"863","Mercedes","Sprinter Panelvan","Panelvan PRO Uzun 3.5T 170 BG","Dizel","Manuel",,"2792650","2257240","1957","SPRINTER PANELVAN PRO UZUN 3.5T 170","fiyat_exact","100"
"866","Mercedes","Sprinter Panelvan","Panelvan PRO Ekstra Uzun 3.5T 170 BG","Dizel","Manuel","170","2856050","2409170","3023","SPRINTER PANELVAN PRO EU 3.5T 170","fiyat_exact","100"
"867","Mercedes","Sprinter Panelvan","Kamyonet Panelvan PRO Uzun 4.1T 170 BG 1+1","Dizel","Manuel","170","3116640","2898240","1959","SPRINTER PANELVAN PRO UZUN 4.1T 170 1+1","fiyat_exact","100"
"868","Mercedes","Sprinter Panelvan","Panelvan PRO Ekstra Uzun 4.1T 170 BG 1+1","Dizel","Manuel","170","3296720","3078320","1958","SPRINTER PANELVAN PRO E.U 4.1T 170 1+1","fiyat_exact","100"
"869","Mercedes","Sprinter Panelvan","Panelvan PRO Orta 4.1T 190 BG 1+1 4x4","Dizel","Manuel","190","3379710","3161310","3006","SPRINTER PANELVAN PRO ORTA 190 4.1T 4X4","fiyat_exact","100"
"870","Mercedes","Sprinter Panelvan","Panelvan PRO Uzun 4.1T 190 BG 1+1 4x4","Dizel","Manuel","190","3523110","3304710","3007","SPRINTER PANELVAN PRO UZUN 4.1T 190 1+1 4X4","fiyat_exact","100"
"871","Mercedes","Sprinter Panelvan","Panelvan PRO Ekstra Uzun 5.0T 170 BG 1+1","Dizel","Manuel","170","3575400","3357000","1954","SPRINTER PANELVAN PRO E.U 5.0T 170 1+1","fiyat_exact","100"
"872","Mercedes","Sprinter Panelvan","Panelvan  PRO Ekstra Uzun 4.1T 190 BG 1+1 4x4","Dizel","Manuel","190","3703070","3484670","3008","SPRINTER PANELVAN PRO EU 4.1T 190 1+1 4X4","fiyat_exact","100"
"837","Mercedes","Sprinter Servis","Minibüs  Orta Servis 10+1 Pro","Dizel","Manuel","163","4214140","3714200","1944","SPRINTER ORTA SERVIS 10+1 PRO","fiyat_exact","100"
"838","Mercedes","Sprinter Servis","Minibüs  Servis 15+1 Pro","Dizel","Manuel","163","4321100","3797880","1946","SPRINTER SERVIS 15+1 PRO","fiyat_exact","100"
"839","Mercedes","Sprinter Servis","Minibüs  Servis 13+1 Pro","Dizel","Manuel","163","4475480","3972930","1945","SPRINTER SERVIS 13+1 PRO","fiyat_exact","100"
"840","Mercedes","Sprinter Servis","Minibüs  Ekstra Uzun Servis 15+1 Pro","Dizel","Manuel","163","4528900","4001520","1971","SPRINTER EKSTRA UZUN SERVIS 15+1 PRO","fiyat_exact","100"
"841","Mercedes","Sprinter Servis","Minibüs Ekstra Uzun Servis 16+1 Pro","Dizel","Manuel","163","4735190","4203690","1947","SPRINTER EKSTRA UZUN SERVIS 16+1 PRO","fiyat_exact","100"
"842","Mercedes","Sprinter Servis","Minibüs Ekstra Uzun Servis 19+1 Pro","Dizel","Manuel","163","4809200","4276210","1948","SPRINTER EKSTRA UZUN SERVIS 19+1 PRO","fiyat_exact","100"
"843","Mercedes","Sprinter Servis","Minibüs Ekstra Uzun Servis 22+1 Pro","Dizel","Manuel","163","4915400","4380290","1949","SPRINTER EKSTRA UZUN SERVIS 22+1 PRO","fiyat_exact","100"
"846","Mercedes","V-Serisi","Avantgarde V 300 d","Dizel","Otomatik","239","10784340","10136810","3022","V300D AVANTGARDE FL","fiyat_exact","100"
"847","Mercedes","V-Serisi","Avantgarde V 300 d Ekstra Uzun","Dizel","Otomatik","239","10964810","10311870","1887","V300D AVANTGARDE EDITION 4MATIC EKSTRA UZUN","fiyat_exact","100"
"848","Mercedes","V-Serisi","Exclusive V 300 d","Dizel","Otomatik","239","12168150","11479100","3021","V300D EXCLUSIVE FL","fiyat_exact","100"
"849","Mercedes","V-Serisi","Exclusive  V 300 d Ekstra Uzun","Dizel","Otomatik",,"12231330","11540390","1975","V300D EXCLUSIVE EKSTRA UZUN","fiyat_exact","100"
"861","Mercedes","Vito Kombi / Mixto","Mixto  114 CDI Ekstra Uzun","Dizel","Otomatik","136","2254370","2116370","3032","VITO MIXTO 114 CDI EKSTRA UZUN","fiyat_exact","100"
"834","Mercedes","Vito Panelvan","Panelvan Panelvan 114 CDI Ekstra Uzun","Dizel","Otomatik","136","2652630","2349980","1943","VITO PANELVAN 114 CDI EKSTRA UZUN","fiyat_exact","100"
"803","Mercedes","Vito Tourer / Select","Pro 114 CDI Ekstra Uzun","Dizel","Otomatik","190","3350150","3007140","1991","VITO TOURER PRO 114 CDI EKSTRA UZUN","fiyat_exact","100"
"804","Mercedes","Vito Tourer / Select","Yeni Select 124 CDI Uzun 124 CDI Uzun","Dizel","Otomatik","237","3791330","3653330","1978","VITO SELECT 124 CDI UZUN","fiyat_exact","100"
"805","Mercedes","Vito Tourer / Select","Select 124 CDI Ekstra Uzun","Dizel","Otomatik","237","3927540","3710990","3051","VITO SELECT 124 CDI EKSTRA UZUN","fiyat_exact","100"
"806","Mercedes","Vito Tourer / Select","Yeni Select 124 CDI Uzun 237 BG A/T Uzun 4x4","Dizel","Otomatik","237","4063740","3844470","3052","VITO SELECT 124 CDI UZUN 4x4","fiyat_exact","100"
"877","MG","7","Excellence 1.5L Turbo Benzin","Benzin","Otomatik","170","3300000","0","1027","MG7 EXCELLENCE","fiyat_exact","100"
"878","MG","7","Excellence Red Edition 1.5L Turbo Benzin","Benzin","Otomatik","170","3450000","0","1028","MG7 EXCELLENCE RED EDT","fiyat_exact","100"
"873","MG","Yeni HS","Luxury Benzin Otomatik","Benzin","Otomatik","170","2695000","2610000","1023","HS LUXURY 1.5T (170) AT","fiyat_exact","100"
"874","MG","Yeni HS","Luxury  Hybrid+","Mild Hibrit","Otomatik","143","3240000","3120000","1032","HS HYBRID+ LUXURY","fiyat_exact","100"
"875","MG","ZS","Luxury  Hybrid+","Mild Hibrit","Otomatik","143","2540000","0","1031","ZS HYBRID+ LUXURY","fiyat_exact","100"
"876","MG","ZS","Luxury  Hybrid+  Cam Tavanlı","Mild Hibrit","Otomatik","143","2650000","2540000","1031","ZS HYBRID+ LUXURY","fiyat_kampanya","95"
"882","Mini","Cooper 3 Kapı","Favorued  Otomatik Benzin","Benzin","Otomatik","136","3245200","0",,,"no_match","15"
"883","Mini","Cooper 3 Kapı","John Cooper Works  Otomatik Benzin","Benzin","Otomatik","231","3679600","0",,,"no_match","15"
"881","Mini","Cooper 5 Kapı","Favorued 1.5 204 BG Otomatik Benzin","Benzin","Otomatik","204","3103200","0","1148","MINI COUNTRYMAN E 204 FAVOURED","hp_model","63"
"893","Mini","Cooper S Cabrıo","Favorued 204 BG Otomatik Benzin","Benzin","Otomatik","204","4918200","0","1148","MINI COUNTRYMAN E 204 FAVOURED","hp_model","63"
"879","Mini","Countryman E","Favorued  Otomatik Elektrik","Elektrik","Otomatik","230,2kW","2493500","0","1148","MINI COUNTRYMAN E 204 FAVOURED","fiyat_exact","100"
"880","Mini","Countryman E","Jwc Otomatik Elektrik","Elektrik","Otomatik","0","4250100","0","1164","MINI COUNTRYMAN E 204 JCW","fiyat_exact","100"
"888","Mini","Countryman-E SE ALL4","Jwc  Otomatik SE ALL4","Elektrik","Otomatik","313","5533400","0","1150","MINI COUNTRYMAN SE ALL4 313 JCW","fiyat_exact","100"
"889","Mini","John Cooper Works","Iconic 231 PS (170 kW)","Benzin","Otomatik","231","5743500","0",,,"no_match","15"
"891","Mini","John Cooper Works Cabrıo","John Cooper Works 231 BG Benzin Otomatik","Benzin","Otomatik",,"5997100","0",,,"no_match","15"
"885","Mini","Mini Countryman C","Dark Edition Otomatik Mild Hybrid - Benzin","Mild Hibrit","Otomatik","170","3780100","0",,,"no_match","12"
"884","Mini","Mini Countryman C","Favorued Otomatik Mild Hybrid - Benzin","Mild Hibrit","Otomatik","170","3780100","0",,,"no_match","-1"
"886","Mini","Mini Countryman C","Trail Edition Otomatik Mild Hybrid - Benzin","Mild Hibrit","Otomatik","170","4400700","0","1166","MINI COUNTRYMAN C 1.5 170 TRAIL EDITION","fiyat_exact","100"
"887","Mini","Mini Countryman C","John Cooper Works Otomatik Mild Hybrid - Benzin","Mild Hibrit","Otomatik","170","4800100","0","1147","MINI COUNTRYMAN C 1.5 170 JCW","fiyat_exact","100"
"892","Mini","Mini Countryman S ALL4","Jwc  S ALL4 Mild Hybrid - Benzin","Benzin","Otomatik",,"6451100","0","1154","MINI COUNTRYMAN S ALL4 218 JCW","fiyat_exact","100"
"890","Mini","Mını John Cooper Works Countryman ALL4","Jwc  JWC Benzin- Otomatik","Benzin","Otomatik",,"6999600","0","1155","MINI JCW COUNTRYMAN ALL4 2.0 300 JCW","fiyat_exact","100"
"894","Nieve","EVZOOM","Standart 118 kW (150 HP)","Elektrik","Otomatik","118 kW","1598000","0",,,"no_tsb_brand","0"
"907","Nissan","Juke","Tekna 1.0 DIG-T 115 DCT","Benzin","Otomatik","115","2229400","1875200","1280","JUKE 1.0 DIG-T 115 DCT TEKNA PLUS FL","fiyat_exact","100"
"908","Nissan","Juke","Platinum 1.0 DIG-T 115 DCT","Benzin","Otomatik","115","2350400","2035600","1247","JUKE 1.0 DIG-T 115 DCT PLATINUM FL","hp_model","103"
"909","Nissan","Juke","Redline Edition 1.0 DIG-T 115PS DCT","Benzin","Otomatik","115","2417500","2099000","1279","JUKE 1.0 DIG-T 115 DCT REDLINE EDITION FL","hp_model","63"
"910","Nissan","Juke","Platinum Premium 1.0 DIG-T 115 DCT","Benzin","Otomatik","115","2707100","2607100","1250","JUKE 1.0 DIG-T 115 DCT PLATINUM PREMIUM FL","hp_model","111"
"895","Nissan","Qashqai","Auto Designpack 1.3 DIG-T Mild Hybrid 158PS","Benzin","Otomatik","158","2720400","2249000","1253","QASHQAI 1.3 DIG-T 158 CVT DESIGN PACK FL","fiyat_exact","100"
"896","Nissan","Qashqai","SKYPACK Auto 1.3 DIG-T 158PS X-Tronic CVT","Benzin","Otomatik","158","3134200","2652100","1254","QASHQAI 1.3 DIG-T 158 CVT SKYPACK FL","fiyat_exact","100"
"897","Nissan","Qashqai","SKYPACK Auto 1.3 DIG-T 158PS X-Tronic CVT 4x4","Benzin","Otomatik","158","3335400","2833400","1255","QASHQAI 1.3 DIG-T 158 CVT SKYPACK 4x4 FL","fiyat_exact","100"
"898","Nissan","Qashqai","DESIGN PACK e-POWER 190PS","Mild Hibrit","Otomatik","190","3508000","3408200","1253","QASHQAI 1.3 DIG-T 158 CVT DESIGN PACK FL","hp_model","39"
"899","Nissan","Qashqai","Platinum  1.3 DIG-T 158PS X-Tronic CVT","Benzin","Otomatik","158","3618800","3618800","1258","QASHQAI 1.3 DIG-T 158 CVT PLATINUM FL","fiyat_exact","100"
"900","Nissan","Qashqai","SKYPACK e-POWER 190PS","Mild Hibrit","Otomatik","190","3736900","3636900","1262","QASHQAI E-POWER 190 SKYPACK FL","fiyat_exact","100"
"901","Nissan","Qashqai","Platinum 4WD  1.3 DIG-T 158PS X-Tronic CVT","Benzin","Otomatik","158","3760200","3760200","1259","QASHQAI 1.3 DIG-T 158 CVT PLATINUM 4x4 FL","fiyat_exact","100"
"903","Nissan","Qashqai","Platinum Premium 1.3 DIG-T 158PS X-Tronic CVT","Benzin","Otomatik","158","3764300","3764300","1260","QASHQAI 1.3 DIG-T 158 CVT PLATINUM PREM FL","fiyat_exact","100"
"902","Nissan","Qashqai","N-Design e-POWER 190PS","Mild Hibrit","Otomatik","190","3862300","3762300","1263","QASHQAI E-POWER 190 N-DESIGN FL","hp_model","39"
"904","Nissan","Qashqai","Platinum Premium 1.3 DIG-T 158PS X-Tronic CVT 4x4","Benzin","Otomatik","158","3879200","3879200","1261","QASHQAI 1.3 DIG-T 158 CVT PLATINUMPREM4X4FL","fiyat_exact","100"
"905","Nissan","Qashqai","Platinum  e-POWER 190PS","Mild Hibrit","Otomatik","190","4188900","4088900","1264","QASHQAI E-POWER 190 PLATINUM FL","fiyat_exact","100"
"906","Nissan","Qashqai","Platinum Premium e-POWER 190PS","Mild Hibrit","Otomatik","190","4330200","4230200","1265","QASHQAI E-POWER 190 PLATINUM PREMIUM FL","fiyat_exact","100"
"913","Nissan","Townstar Combi EV","Designpack 90 kW","Elektrik","Otomatik","90","2486500","0","1268","TOWNSTAR COMBI EV 90KW DESIGNPACK","fiyat_exact","100"
"914","Nissan","Townstar Combi EV","Platinum 90 kW","Elektrik","Otomatik","90","3147200","0","1269","TOWNSTAR COMBI EV 90KW PLATINUM","fiyat_exact","100"
"915","Nissan","Townstar Van","Visia L1 1.3 DIG-T 130PS 6MT","Benzin","Manuel","130","1314900","0","1272","TOWNSTAR VAN 1.3 DIG-T 130 VISIA L1","fiyat_exact","100"
"918","Nissan","Townstar Van","Visia L2 1.3 DIG-T 130PS 6MT","Benzin","Manuel","130","1503800","1453800","1273","TOWNSTAR VAN 1.3 DIG-T 130 VISIA L2","fiyat_exact","100"
"919","Nissan","Townstar Van","Visia L2 1.3 DIG-T 130PS 7DCT","Benzin","Otomatik","130","1633800","1583800","1274","TOWNSTAR VAN 1.3 DIG-T 130 7DCT VISIA L2","fiyat_exact","100"
"920","Nissan","Townstar Van","L2 Tekna 1.3 DIG-T 130PS 7DCT","Benzin","Otomatik","130","1713900","1663900","1275","TOWNSTAR VAN 1.3 DIG-T 130 7DCT TEKNA L2","fiyat_exact","100"
"916","Nissan","Townstar Van","EV L2 Tekna 90 kW","Elektrik","Otomatik","90","2228000","0","1271","TOWNSTAR VAN EV 90KW TEKNA","fiyat_exact","100"
"917","Nissan","Townstar Van","EV L1 Tekna+ 90 kW","Elektrik","Otomatik","90","2249200","0","1270","TOWNSTAR VAN EV 90KW TEKNA+","fiyat_exact","100"
"911","Nissan","X-Trail","PLATINUM 1.5 VC-T Mild Hybrid 163PS Auto","Mild Hibrit","Otomatik","163","5098300","4998300","1251","X-TRAIL 1.5 DIG-T 163 X-TRONIC CVT PLATINUM","fiyat_exact","100"
"912","Nissan","X-Trail","PLATINUM PREMIUM 1.5 VC-T Mild Hybrid 163PS Auto","Mild Hibrit","Otomatik","163","5615600","5515600","1252","X-TRAIL 1.5 DIG-T 163 X-TRONIC CVT PLT.PREMI","fiyat_exact","100"
"938","Opel","Astra HB","GS 1.5 130 HP Dizel AT8","Dizel","Otomatik","130","2590000","2290000","1714","ASTRA HB 1.5 DIZEL AT8 130 GS","hp_model","76"
"941","Opel","Combo Cargo","Edition 1.5 102 HP Dizel MT6","Dizel","Manuel","102","1334000","0","1680","COMBO CARGO 1.5 DIZEL MT6 130 EDITION FL","fiyat_exact","100"
